Start Time,NE Name,ratio,maximum,success,uplink,downlink
2020-10-21 04:00:00,YDEUGW,99.124,7993.0,1018.0,143180242.0,531869214.0
2020-10-21 05:00:00,YDEUGW,99.01700000000001,8186.0,1712.0,182120008.0,669540546.0
2020-10-21 06:00:00,YDEUGW,99.43299999999999,8800.0,2981.0,274479230.0,1034421884.0
2020-10-21 07:00:00,YDEUGW,99.52600000000001,9623.0,3567.0,334364961.0,1448683192.0
2020-10-21 08:00:00,YDEUGW,99.244,10479.0,3936.0,355956174.0,1858386809.0
2020-10-21 09:00:00,YDEUGW,99.149,10728.0,4078.0,304824243.0,1937287664.0
2020-10-21 10:00:00,YDEUGW,99.54700000000001,10848.0,4619.0,284544998.0,1913550573.0
2020-10-21 11:00:00,YDEUGW,99.415,10841.0,4076.0,288124186.0,1933691811.0
2020-10-21 12:00:00,YDEUGW,99.779,10738.0,4511.0,293163124.0,1965555688.0
2020-10-21 13:00:00,YDEUGW,99.516,10600.0,4109.0,304693548.0,2010972654.0
2020-10-21 14:00:00,YDEUGW,99.477,10516.0,4185.0,269584678.0,2016629538.0
2020-10-21 15:00:00,YDEUGW,99.56299999999999,10436.0,3877.0,270670169.0,2041977096.0
2020-10-21 16:00:00,YDEUGW,99.64399999999999,10352.0,3917.0,273278423.0,2038660125.0
2020-10-21 17:00:00,YDEUGW,99.594,10238.0,3437.0,290865835.0,2101000361.0
2020-10-21 18:00:00,YDEUGW,99.516,10194.0,3497.0,332216559.0,2139301430.0
2020-10-21 19:00:00,YDEUGW,99.738,9968.0,3809.0,312132568.0,2140573360.0
2020-10-21 20:00:00,YDEUGW,99.646,9740.0,4226.0,285949896.0,2101666213.0
2020-10-21 21:00:00,YDEUGW,99.555,10077.0,4024.0,259434313.0,1965282282.0
2020-10-21 22:00:00,YDEUGW,99.46799999999999,10105.0,2989.0,251300105.0,1975929597.0
2020-10-21 23:00:00,YDEUGW,99.12,9878.0,2027.0,265479143.0,2061847542.0
2020-10-22 00:00:00,YDEUGW,99.792,9546.0,3838.0,129559349.0,772067154.0
2020-10-22 01:00:00,YDEUGW,98.84700000000001,8854.0,1286.0,111336382.0,738587637.0
2020-10-22 02:00:00,YDEUGW,98.772,8599.0,965.0,109179203.0,653522997.0
2020-10-22 03:00:00,YDEUGW,98.921,8393.0,917.0,115815730.0,560919596.0
2020-10-22 04:00:00,YDEUGW,98.713,8182.0,1227.0,150722723.0,550000016.0
2020-10-22 05:00:00,YDEUGW,99.552,8326.0,1556.0,184971685.0,697451865.0
2020-10-22 06:00:00,YDEUGW,99.758,8931.0,2887.0,309804165.0,1107784761.0
2020-10-22 07:00:00,YDEUGW,99.486,9645.0,3676.0,341918589.0,1505273382.0
2020-10-22 08:00:00,YDEUGW,99.727,10151.0,4377.0,357312124.0,1864351652.0
2020-10-22 09:00:00,YDEUGW,99.601,10625.0,3993.0,307751018.0,1954851587.0
2020-10-22 10:00:00,YDEUGW,99.544,10700.0,4589.0,284144372.0,1906801476.0
2020-10-22 11:00:00,YDEUGW,99.677,10826.0,5551.0,296015390.0,1899094454.0
2020-10-22 12:00:00,YDEUGW,99.546,10600.0,4606.0,287054413.0,1952865390.0
2020-10-22 13:00:00,YDEUGW,99.55799999999999,10393.0,4725.0,304093712.0,1983433187.0
2020-10-22 14:00:00,YDEUGW,99.09200000000001,10291.0,3382.0,295309243.0,2002877321.0
2020-10-22 15:00:00,YDEUGW,99.65100000000001,10245.0,3140.0,292049448.0,2040517506.0
2020-10-22 16:00:00,YDEUGW,99.367,10211.0,2983.0,286951335.0,2034235048.0
2020-10-22 17:00:00,YDEUGW,99.48,10141.0,3250.0,292845760.0,2069917131.0
2020-10-22 18:00:00,YDEUGW,99.583,10108.0,3586.0,348149764.0,2148733888.0
2020-10-22 19:00:00,YDEUGW,99.596,9916.0,3696.0,316797290.0,2160262971.0
2020-10-22 20:00:00,YDEUGW,99.665,9799.0,3567.0,281289279.0,2097154535.0
2020-10-22 21:00:00,YDEUGW,99.617,9679.0,3379.0,275583700.0,2087206233.0
2020-10-22 22:00:00,YDEUGW,99.56299999999999,9536.0,2959.0,293888947.0,2170564899.0
2020-10-22 23:00:00,YDEUGW,99.325,9205.0,1765.0,279291033.0,2061064528.0
2020-10-23 00:00:00,YDEUGW,99.546,8665.0,3508.0,104788996.0,739883835.0
2020-10-23 01:00:00,YDEUGW,98.71700000000001,8219.0,1154.0,115787827.0,782777601.0
2020-10-23 02:00:00,YDEUGW,98.82700000000001,7796.0,927.0,118161797.0,634146833.0
2020-10-23 03:00:00,YDEUGW,98.84100000000001,7650.0,853.0,130245061.0,535229471.0
2020-10-23 04:00:00,YDEUGW,98.44,7671.0,1136.0,132925681.0,498248448.0
2020-10-23 05:00:00,YDEUGW,98.787,7736.0,1791.0,168378975.0,611638032.0
2020-10-23 06:00:00,YDEUGW,99.448,8108.0,2701.0,246848313.0,933370478.0
2020-10-23 07:00:00,YDEUGW,99.35799999999999,8861.0,3405.0,304610522.0,1345308058.0
2020-10-23 08:00:00,YDEUGW,99.18,9597.0,3993.0,357282434.0,1774680047.0
2020-10-23 09:00:00,YDEUGW,99.24799999999999,10287.0,3959.0,294613620.0,1952499244.0
2020-10-23 10:00:00,YDEUGW,99.539,10400.0,4100.0,274070188.0,1882120663.0
2020-10-23 11:00:00,YDEUGW,99.564,10468.0,4563.0,277166268.0,1887168972.0
